isbn,summary,rating
0425182908,"Angered over the governor&#39;s order on speed traps, the eccentric
inhabitants of the Isle of Tangier, off the coast of Virginia, declare
war on their own state, and it is up to Judy Hammer, the new
superintendent of the state police, to stop ...",6
0345336895,"Sagan speculates on the primitive elements of the human mind and the
ways the human brain today is coping with new discoveries about the
cosmos",7
0743437640,"Left nothing but a ramshackle farm house when her business titan
husband dies, Lillian changes her identity to escape the press and
wonders at the mysterious note left to her by her late husband that
asks her to find out what happened.",9
0886777992,"Raised in a laboratory with no memory of her origins, Jamisia journeys
from a corporate satellite in Earth&#39;s outer orbit to escape an
invasion of corporate raiders, while a rogue computer virus wreaks
havoc on the interstellar &quot;Net.",7
0679419829,"In hurricane-devastated Florida, a group of questionable individuals
attempts to take advantage of the disaster, and an eccentric character
becomes the only hope for the victims",8
0671577786,"When a murder/suicide spree besieges Alanda, with each incident
leaving both killer and victim dead, constable Tal Rufen begins to
suspect that the events are linked to a much bigger puzzle",8
0375704558,"A young Scottish woman who falls in love with a World War II RAF pilot
shortly before his plane is lost over France joins the Resistance
movement to find him, only to discover a larger meaning in her new
role.",7
0743480694,"Collects accounts of the underwater discoveries made by the author and
his team of volunteers dedicated to the exploration of historic
wrecks, including the Lexington and the Arkansas.",6
0399150870,"Investigating a thrill-seeking pair of serial killers who are
targeting the residents of an affluent suburban town, police chief
Jesse Stone finds his job complicated by local politicians, the media,
his drinking problem, and his ex-wife. ...",7
0679747885,"A journey through the elements of calculus reveals the mysteries of
mathematics, real numbers, functions, and limits, and explores the
implications of calculus in defining and understanding the changing
qualities of the universe",10
0064632873,"A full, simplified approach to grammar, a 4,000-word vocabulary, and
42 lessons in the basic principles of the language. A useful guidebook
for anyone who wants to learn Russian--especially the serious student.",5
0553573861,"Attaining more than his share of enemies when his whistle-blowing
practices draw attention to several environmentally careless
corporations, activist Sangamon Taylor finds himself dodging the
bullets of an unhinged genetic engineer.",9
0812555112,"The miraculous land of Xanth holds many mysteries that unfold as young
Forrest Faun&#39;s quest takes him to a tiny hidden planet in the
heart of Xanth, where he finds more marvels than he ever dreamed of
discovering. Reprint.",9
0373114982,"Besieged by Charlotte Lamb released on Aug 25, 1992 is available now
for purchase.",8
0060505370,"In this fourth installment of his acclaimed Rants series, bestselling
author, Emmy Award-winning talk-show host, and wisecracking analyst
for ABC&#39;s Monday Night Football Dennis Miller makes hamburger meat
out of society&#39;s most sacred cows ...",4
0590447939,"Although he is somewhat scared, with a little help from his friends,
Gilbert Gorilla enjoys his first sleepover.",6
0316126446,"Who would write to the Wicked Witch? Open this book, take out the
letters, and discover what favorite characters would write to each
other--and reimagine best-loved tales together.",8
0590447319,"For two sisters growing up surrounded by the Civil War, there is
conflict both outside and inside their house.",5
0590460560,"Trying to hold the family together after her mother&#39;s death,
Hannah worries about her sense of purpose when her father returns to
the sea and her younger siblings become self-sufficient, and Hannah
decides to make a wonderful quilt.",5
0152008802,"Taking on a job for the wealthy Shippen family in the years before the
Revolutionary War, young Becca is exposed to deceit and treachery as
she witnesses her mistress manipulate General Benedict Arnold into
betraying his American forces.",5
0823406032,"Sixteen-year-old Jem and her servant struggle to keep things going at
home in Trenton, New Jersey, when the family men join the war for
independence from the British king.",7
0399148027,"The revelation of a long-hidden dark secret about Ethan Ford&#39;s
true identity and his past threatens to turn a small Massachusetts
town upside down as the devastating truth shatters Monroe&#39;s small-
town peace and tests the bonds between ...",6
0061097632,"Called in to solve these lethal mysteries, noted virologist Jack Bryne
discovers the two bear uncanny similarities to the Fifth and Sixth
Plagues described in the Book of Exodus. And the horror is just
beginning.",10
0688156568,"An award-winning media analyst and social critic, planner of TV
Turnoff Week, offers a guide to changing current thinking to avoid the
corporate media hype, shaped by brand-names, celebrities and empty
gloss, that defines our modern culture ...",9
0689846843,Booo! Have a happy Halloween with Cheerios!,5
1565926536,"Considers the effects of information technology upon personal freedom,
covering such issues as intellectual property, access to medical
records, global terrorism, and personalized marketing",10
0446364150,"In this Western historical romance set in 1800s Texas, a
preacher&#39;s daughter reluctantly agrees to marry a wealthy playboy
. . . even if it means risking her heart.",6
0807070831,"The author explores the role of books and literature in our lives,
interweaving the story of her own Brooklyn childhood with memories of
special books and thoughts on how books have shaped her world",7
0553105140,"The daughter of a fabled Hollywood star and a dashing Arab playboy,
Adrianne leads a double life as a highly successful jewel thief in an
attempt to pay back her father for the cruel loss of her mother, until
she encounters an enigmatic man ...",9
0345274563,"Translating a mysterious manuscript, Matt Mantrell finds himself
transported to an alien world where spoken verses produce magic",7
0399134263,"John Tollinger, an assistant to the White House Chief of Staff,
investigates a modern-day Rasputin who is beginning to wield an
inordinate amount of power in Washington",6
0671673661,"A young news reporter on assignment at a large metropolitan hospital
is horrified when she sees that a young Jane Doe whom paramedics have
failed to save has a face identical to her own. 500,000 first
printing.",10
0385319568,"Abuse suffered at the hands of her wealthy parents haunts the life of
a courageous writer who embarks on a redemptive pilgrimage that brings
her face to face with those who once had sought to destroy her.
(General Fiction).",9
0449213323,"When one of journalism professor George Albert Brown&#39;s senior
students is murdered, the others, determined to find the killer
themselves, turn up clues of their own--including a tie to the South
African government",9
0061030597,And nothing is ever certain until the final moment of truth.,6
0553562940,"Noted planetary surveyors Carson and Findriddy undertake the task of
mapping the planetoid Boohte, a mission complicated by their
companions, a young intern specializing in mating customs and a native
guide who levies fines to pay for ...",6
0812521463,"An epic saga of the heights of the Aztec empire, the last great native
civilization of Central America, is chronicled by Mixtli, a scribe,
warrior, and traveling merchant, who explores every part of their
world. Reissue.",8
