isbn,summary,rating
0425176304,"Kriminalroman. Da en politimorder går amok i en klub ved navn
Purgatory, beslutter New York detektiven Eve Dallas sig for at blande
sig.",8
0399134204,"Encompassing two generations and a rich blend of Chinese and American
history, the story of four struggling, strong women also reveals their
daughter&#39;s memories and feelings",8
0812543262,"Relic: The #1 New York Times bestselling thriller by Douglas
Preston&#39;s and Lincoln Child, with more than one million copies
sold to date Just days before a massive exhibition opens at the
popular New York Museum of Natural History, visitors ...",4
0064401103,"The adventures of Betsy and Tacy in their first year of high school in
Minnesota in 1906.",10
0312252501,"Filled with vivid real-life stories drawn from the headlines and from
Luna&#39;s own consulting experience, How to Be Invisible is the
essential guide to preserving your personal security.",10
0395877563,"A Chicago psychotherapist attempts to track down her live-in lover who
turns up missing one morning, discovering that her trust may have been
misplaced and questioning her professionally trained powers of
perception",8
0679742115,"Two lonely people separated by hundreds of miles meet on a 900-number
party line and share their most intimate sexual fantasies, secrets,
and perversities. Reissue.",7
0380710897,"Tracy Kidder -- the Pulitzer Prize-winning author of The Soul of a New
Machine and the extraordinary national bestseller House -- spent nine
months in Mrs.",7
0060974990,"National Book Award-winning author Jonathan Kozol presents his
shocking account of the American educational system in this stunning
New York Times bestseller, which has sold more than 250,000 hardcover
copies.",9
0684815281,"A riveting account of sexual addiction and murder is set inside the
mind of a violent sex offender now in his twenty-third year of
confinement, as told to a nineteen-year-old college girl, presently
preying on a young boy herself, with whom ...",8
068481580X,"A young girl&#39;s dark black complexion is a source of humiliation to
the lighter-skinned members of her social climbing family",7
0440209803,"&quot;Get Shorty is now a major motion picture directed by Barry
Sonnenfeld and starring John Travolta, Gene Hackman, RenU Russo and
Danny DeVito.",6
1551668947,"White Mountain by Dinah McCall released on Mar 25, 2002 is available
now for purchase.",8
0373079737,"A Place To Call Home by Sharon Sala released on Nov 24, 1999 is
available now for purchase.",6
0451162188,"Sympathy poured in until disturbing facts of gambling, sex and murder
began tearing the mask off Rob Marshall to expose a coldhearted
killer. Already a bestseller, Blind Faith will have a full-page ad in
People Magazine&#39;s &quot;top ten&quot; edition.",5
097050490X,"The Santa Fe PI (and Nortena single mother) investigates the theft of
a religious statue.",8
0425183254,"Union secret agent Harrison Raines journeys into the heart of the
Confederacy to uncover information about the ironclad Merrimack, but
his mission is complicated by a murder case in which his best friend
is the prime suspect.",7
0395869463,"Follows a kindhearted English widow&#39;s struggle to open a bookshop
in a seaside town against the polite, but uncompromising opposition of
the town&#39;s arbiters of culture",6
0679879269,"&quot;The Amber Spyglass brings the intrigue of &quot;The Golden
Compass and &quot;The Subtle Knife to a heart-stopping end, marking
the final volume of His Dark Materials as the most powerful of the
trilogy. Along with the return of Lyra, Will, Mrs.",9
0380731770,"Fritz Brown&#39;s L.A.--and his life--are masses of contradictions,
like stirring chorales sung for the dead.",6
1585671878,"A young man growing up in Truckstown, Pennsylvania, fascinated by the
&quot;Sacred Voodoo Chamber&quot; of the Scranton Art Museum, is
transformed into a zombie, a process that becomes his guiding force in
life, taking him from a series of petty ...",8
0374403864,"Arthur&#39;s anger is so great that he wants to take it out on the
whole world.",9
0865476004,"Boldly erotic and hauntingly elegiac, comic and romantic, this
brilliant reconception of the classic expatriate novels of the Lost
Generation confirms Dyer as one of our most original and talented
writers.",5
0394553403,"Recently divorced Blanche Vernon, in her loneliness, turns to other
lives, good works and uplifting pastimes, while her friends hold the
general opinion that she has recently become insupportably eccentric",8
0399148582,"The author describes his rise to success in professional tennis, his
controversial on-court behavior, his marriages to actress Tatum
O&#39;Neal and pop star Patty Smyth, and his current roles as father,
tennis player, and TV commentator.",4
190259357X,"Taking on the most active, powerful and destructive military in the
world, this hard-hitting, carefully documented and heavily illustrated
book reveals why the US has been involved in more wars in recent years
than any other country.",10
076422154X,"Abby Landis&#39; conversion is real, but will her new faith be strong
enough to overcome a trial that goes to the heart of her life? A
Christy Award-winner.",7
0786890371,"Diana Moore, a thirty-something professional in New York City, is
brooding over rumors about her ex-lovers beautiful new girlfriend,
when the unimaginable happens: a terrible car accident in which her
entire family is killed.",6
0802139086,"In an extraordinary memoir, one of America&#39;s leading poets
describes his youth in New Mexico, his troubled adolescence, his years
as a drug dealer in Arizona and San Diego, and the personal redemption
that occurred after he was arrested and ...",9
0307125688,"Garfield the cat hopes to put his voracious appetite to good use when
he auditions for a new television commercial for Fussy Cat Brand Cat
Food.",5
0373872127,"The Courage To Dream by Margaret Daley released on Mar 25, 2003 is
available now for purchase.",8
0385121598,"An independent parrot flies out into the world to meet people but no
one notices him until he spots a fire and saves the day.",9
0702231134,"In time Herbie takes to the saddle as a jackeroo, and travels beyond
his beloved Yumba. &#39;Herb Wharton transforms the written word with
his original brilliance and Aboriginality. He is an inspiration to all
indigenous writers.",8
0307121410,"Introduces the numbers one to ten through the activities of a group of
mice.",7
0679442790,"At the age of fifteen, Michael Berg falls in love with a woman who
disappears, and while observing a trial as a law student years later,
he is shocked to discover the same woman as the defendant in a
horrible crime",8
0399134700,"The death of his brother Greville--an enigmatic figure with numerous
enemies--bodes ill for Derek Franklin, who inherits numerous aspects
of his life, including its dangers",8
0061003697,"Poirot takes a vacation on a cruise on the Nile, but has an uneasy
feeling that something is dangerously amiss.",8
0449200531,"When a friend is violently killed after thrusting three musical
cassettes into Jonathan Derry&#39;s hands, the young physician is
hurled headlong into a terrifying nightmare.",7
042518109X,"He&#39;s back--the terror that stalked Hilary Thomas as a child is
back in her life, in her house, at her bedroom door. She killed him
once. But he keeps coming back. Again. And again...",8
0425168298,"When a CEO dies in a hunting &quot;accident&quot; during an expedition
with four executives, each with his or her own agenda, Lucas Davenport
investigates and finds himself caught in a web of indefinable evil
whose threads lead to a harrowing ...",8
