isbn,summary,rating
0843947373,to save aftermath quashed rebellion scots beauty dresses rides london heart captured sexiest sassenach she39s,6
0440150795,and suddenly spaulding furiously struggling sanity woman loves life save world horrible truth the rhinemann exchange,7
0821766767,now breathtaking hills california wine country backdrop story identical twins separated birth love woman when a man who lives on the edge,2
0399133844,george burns pays tribute partner wife love decades contrasting zany scatterbrained radio person presented private -- intelligent caring devoted actress wife mother,9
0399141871,the newspaper columnist continues memoirs recounting army service postwar paris landed job journalism married,8
0451199480,on eve parents39 fortieth wedding anniversary seagrave sisters -- alex kitty daphne -- contend fact mother apparently murdered father reprint,7
0671877399,an alternate-world retelling events 1945 considers happened fictional super weapons luftwaffe real reprint,6
0061054224,the vampire sullivan prowls streets san francisco human blood competing clans entangle schemes accused vampire cannibalism discovers quickly hunter hunted,6
026210069X,late 1990s information designers seek edify persuade exchange foist,3
0060280921,candy quackenbush chickentown minnesota day finds edge foreign world populated strange creatures life forever changed,10
0060926708,ronald florence weaves account creation quotthe perfect machinequot stirring chronicle birth big science poignant rendering america mired depression reaching stars,10
0374236488,rough sex black magic murder scienceand erosof gambling meet ultimate book las vegas james mcmanus las vegas harpers cover world series poker 2000 especially mushrooming,6
1929001037,ian jack train crash stopped britain ryszrd kapuscinski forests cameroon ian mcewan retreat dunkirk 1940 john ryle emperor makes journey dayanita singh inside sanctuary girls,10
1551666251,that del pritchard walked life del pritchard was a total fruitcake but del fruitcake money,8
0345380010,the sequel black trillium blood trillium tells story sisters princesses sorceresses magic invested talisman called sky trillium begins falter impending catastrophe reprint,5
1401352081,the author offers memoir life father proud world war ii veteran describing growing 1950s buffalo influence catholic upbringing importance hard work responsibility patriotism,9
1556223765,deep rugged scottish countryside lies highland targe ancient relic guardian protects heart highlandsfor centuries macalpin clan watched targe lady elspet current,10
1551666316,just kate linda lael miller released aug 25 2000 available purchase,7
0345391683,a comprehensive history jerusalem holy city venerated christian jewish muslim faiths explains city defining site religions development earliest origins,8
1586481398,as los angeles times noted late september 2001 book39s quotlessons highly relevant we steps lessen increase terrorist threat,9
0679423907,the conclusion border trilogy describes friendship john grady cole billy parham cowboys working new mexico ranch 1950s,6
1931561176,follows lives residents higby mississippi labor day weekend 1993,5
0345417984,from paperback edition from paperback edition,6
0312976410,in summer 1985 exclusive upper east side manhattan apartment robert bierenbaum prominent surgeon certified genius strangled wife gail death,5
0451627261,four former slaves describe experiences captivity portray harsh conditions faced slaves everyday life,8
0679837140,as freddie39s seeds grow australian bush friendship secretive pen pal,7
0156528657,the author meditates planetary political racial feminist issues reminisces family career travels describes participation protest weapons storage station led arrest,9
030711886X,trying christmas bungling difficult,9
0312152337,with heart soul passion poignancy tryin39 sleep bed you made lives friends gayle saunders patricia reid grow learn make choices find love find heartache,7
0312209711,a collection nonfiction tales explore non-sexual passion lesbian lives,6
0312420536,when filipino street hustler william narciso pulinha meets disreputable embittered writer distort eastern concept feng shui embark scam century peddle peculiar brand holistic,2
0375502254,faulks breaks ground it love story story set america france,8
0375705929,an anthology short stories captures lives fortunes chinese americans make american society,6
0380727668,live from death row collection prison writings -- impassioned unflinching account brutalities humiliations prison life,10
0385333927,the survivor congregation massacre rwanda father terry dunn teams former inmate debbie dewey conned fortune,6
0385469705,raymond young black lawyer south struggles terms sexuality aids nicole aspiring actress singer attempts find genuine love relationship,7
038549422X,a account teacher confronted room quotat- riskquot students details life-changing journey includes diary excerpts,9
